,id_EXIST,lang,tweet,hard_label_task1,soft_label_task1,original
201455,201455,en,<prop> oh someone aid kei bo tend hip tragedy,0,0.16666666666666666,@WEREWOLFL0VER oh no someone will have to aid keibo and tend to his hips what a tragedy
201456,201456,en,like city wide hip man build like,1,0.5,Like I have titties and wide hips. What man is built like this?
201457,201457,en,<prop> dak bail pro bowl receiver pick ball back hip make look decent pick late draft <right_single_quote> late thrower late thinker,0,0.0,@KenGardner11 This is who Dak is.  Only bailed out by his pro bowl receivers who pick balls off their back hips and make him look decent.  This was why he was picked so late in the draft… he’s a late thrower and a late thinker.
201458,201458,en,<noun> 18 ankle wrist leave upper arm top one foot hips full back piece next plan,0,0.16666666666666666,"@ThylacineReport 18! Now ankle, both wrists, left upper arm, top if one foot, both hips, and a full back piece. Have my next all planned!"
201459,201459,en,<num> <noun> <prop> <adv> <org> <verb> <verb> <adj> <person> <noun> <noun> <verb> <noun> <verb> <adv> <verb> <adv> <noun> <noun> <noun> <verb> <x> <adv> <org> <org> <org> <noun> <x> <nor> <prop> <noun> <prop> <prop> <noun> <noun> <org> <noun> <aux> <noun> <gpe> <noun> <adv> <noun> <noun> <gpe> <verb> <org> <prop> <noun> <verb> hip run,0,0.3333333333333333,@sexy_robotnik @beans_n_bops @SuperFo3 @sansculottestoo @soundtechio @2make2snow @William27410386 @Starscape14 @thewilliam000 @4daybeetcube @EGattignolo @CharmingTom3 @sweetbillyv1 @nice_learning @megagarbage @posting @ChemtrailDenier @Christie_Malry @ihateravenholm @enniusx @RealDylanKnight @achtung_maybe @ZorroFantastic0 @velma_fan @nihilishtick @BabaMegana @HandsomeRob9511 @DistortBot @BobooTobian @gurugeorgey @NE0NGENESlS @prideaf_ @ThatGuy85336408 @Chinchillazllla @shelaghwatkins @calamityqanon @TleaIn @ArdistCon @velma__fan @christweetsllc @boris_whitaker @CConardist @RoryGoebbels @joffiecakes @warriorfromthe2 @bignutsling @altuov @LearnedInforma1 @GarbageGangHQ @fkzuckle1337 these. hips. doesn't. run.
201460,201460,en,thigh hip dot u <right_single_quote> fit ya clothes una use face,1,0.6666666666666666,Having thighs and hips dnt be it when u can’t fit ya clothes no more 😒
201461,201461,en,topic rapist chris brown hit woman te dash switch ed big fat all artists rapper make mistake consider judge travis scott,1,0.8333333333333334,Tupac was a rapistChris Brown hit womenTekashi snitched Biggie was fatAll artists and rappers make mistakes. Consider that when judging Travis Scott
201462,201462,en,<noun> <org> <noun> wanna hit woman ask legitimate question ok ask someone also mother hypocrisy,1,0.6666666666666666,@Solomon_Mabee @Langelihle_S @Ratilwe10 So you wanna hit women for asking a legitimate question? Why was it OK to ask someone alse's mother? You're a hypocrite
201463,201463,en,<noun> <prop> context real men <right_single_quote> hit woman anger reason self defense work le use believe 1 night woman strike drunk arresting long story short force stop could cuff context,0,0.5,"@Patriot4USA3 @melynn85 Context. Real men don’t hit women out of anger or any other reason but self-defense. I work in LE and I used to believe that until 1 night a woman struck me as she was drunk, and I was arresting her. Long story short, I had to force to to stop so I could cuff her…. Context."
201464,201464,en,<person> guy get <right_single_quote> like get beat brother friends dont hit woman smile face heart eye <right_single_quote> hard concept,1,0.5,@_Savage__boi guys get this! if you don’t like getting beat up by her brothers or friends….DONT HIT WOMEN 😍 it’s not that hard a concept
201465,201465,en,men feel manly hit woman make feel big strong,1,1.0,Do men feel more manly when they hit women? Does it make them feel bigger and stronger than they are?
201466,201466,en,personally need know <left_double_quote> multiple side <left_double_quote> man stab hit woman,0,0.5,"Personally, I don't need to know the ""multiple sides"" of a man that has stabbed and hit women but that's just me."
201467,201467,en,<right_single_quote> proud <adv> son would want call cop <right_single_quote> real man <right_single_quote> hit woman im abusive recognize mannerism <hashtag_start> dani leigh <hashtag_end> similar mine physically amp verbally abused know <right_single_quote> hit back,1,0.8333333333333334,I’m very proud of @DaBabyDaBaby if you have a son you would want him to call the cops. That’s a real man that doesn’t hit women. Im abusive so I recognized the mannerisms of #danileigh were similar to mine. She physically &amp; verbally abused him knowing he wouldn’t hit her back
201468,201468,en,<org> hit woman leave hand deserve right,1,1.0,@Raizokurin why do you only hit women with your left hand?? because they don't deserve rights
201469,201469,en,lord worrisome he literally say want hit woman kill them and speak english <url>,1,0.8333333333333334,Lord this is worrisomeHe literally says he wants to hit women and kill themAND HE SPEAKS ENGLISH https://t.co/Y6fUr1brkE
201470,201470,en,<verb> <verb> <prop> <verb> say people wrong read comment <verb> <right_single_quote> understand men hit woman could push away knock cold,1,0.5,@HaloJason27 @Randysoboss3 @MFmain10 @YouTube I said both people where in the wrong. READ my comments @Randysoboss3 ! I just don’t understand why all these men hit women. He could have pushed her away. He knocked her out cold.
201471,201471,en,many men woman generation fragile ego <right_single_quote> see men hit woman <right_single_quote> see woman hit men stupidity btw want know <right_single_quote> live <left_double_quote> <right_single_quote> woman <right_single_quote> hit <right_double_quote> bold enough buck get sucked man struggle medium dark skin tone,1,0.6666666666666666,"Many men and women of this generation have a fragile ego! I’ve seen men hit women and I’ve seen women hit men, over stupidity btw! I just want you to know that I don’t live by, “She’s a woman so you can’t hit her!” If you bold enough to buck up then you can get fucked up!🤷🏾‍♂️"
201472,201472,en,<noun> hit woman know another woman hit come messing wrong dude go chief girl couple woman do come tailgate put woman safety people like,1,1.0,@bradleystout1 You just hit women I know. Another woman you hit so don't come at me you're messing with the wrong dude and then you went after Chiefs girl and a couple other women you're done for. Don't come to my tailgate I put women safety before people like you.
201473,201473,en,<left_double_quote> never hit woman <right_single_quote> choke one <left_double_quote> triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag triangular flag,1,0.8333333333333334,“ I never hit women but I’ve choked one “ 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩
201474,201474,en,<x> hardly ever hit woman worry scrawny look men feel need prove something,1,0.6666666666666666,@SpicyMommyy They hardly ever hit women. Be more worried about scrawny looking men. They feel they need to prove something.
201475,201475,en,<noun> <noun> <prop> <noun> may be <right_single_quote> hit woman though,0,0.5,@ztatus @failedcupcakes @Annakarenriver1 @zaynmalik Maybe he shouldn’t hit women though…
201476,201476,en,<org> <adj> yeah like f ck it hey shame <right_single_quote> sum hit woman <url>,1,0.5,@DannyHughes2020 @OzraeliAvi Yeah - like f*ckwits hey?Shame they don’t do that to scum that hit women… https://t.co/gZlHllcBC6
201477,201477,en,thing men hit woman say <right_single_quote> fault why stay you make angry when tell shut shut bad men beat gf <right_single_quote> slap wasnt hard mistake make like make angry you <right_single_quote> crazy,1,0.8333333333333334,Things men who hit women say:It’s your faultWhy did you stayYou make me angryWhen i tell you to shut up you shut up Its not as bad as other men who beat up their gf That wasn’t a slap It wasnt hard It was a mistake You make me like this You make me angryYou’re crazy
201478,201478,en,lie give <left_double_quote> hit woman <right_double_quote> significant never scar respect yes fear <url>,1,0.5,No lie this is giving “ I hit women ”.  Your significant other should never be scared of you. Respect you? Yes. Fear you? No. https://t.co/Ah19ihAuWf
201479,201479,en,also want favorite character hit woman ask,1,1.0,also why do you want your favorite character to hit women . just asking
201480,201480,en,<verb> <prop> suggest directly involve chain event hog re tweet ed clip jose say sometimes ok hit woman discuss pretty credible point accusation kevin hobby understand point jose make bad timing,1,1.0,"@ChuckyReforged @asimplefoolblog Not suggesting that they directly are involved in this, but the chain of events are HOG retweeted a clip with Jose saying it is sometimes ok to hit women, while discussing a pretty credible point accusation about Kevin hobbies. I understand the point Jose was making, bad timing."
201481,201481,en,<adp> <right_single_quote> want call one husband man struggle roll floor laugh roll floor laughing,1,0.6666666666666666,@ethan1655 I didn’t want to call out the ones with the same husband 🤷‍♂️🤣🤣
201482,201482,en,almost asleep 3 realised havent make envelope cousin letter make envelope 4 time realised write husband write to re write make envelope twice n im sleepy anymore enrage face,0,0.0,was almost asleep at 3 when realised havent made envelope for cousin letter made envelope4 times realised should write to her husband too wrote to him tore up wrote again made envelope twice n now im not sleepy anymore😡
